"","AWT_seg_Thirona_P2","BODE_P2","Change_P2_P3_distwalked","Change_P2_P3_FEV1_ml","Change_P2_P3_FEV1_ml_yr","Change_P2_P3_FEV1pp","Change_P2_P3_lung_density_vnb","Chronic_Bronchitis_P2","copd_P2","distwalked_P2","DLco_raw_P2","Exacerbation_Frequency_P2","FEF2575_post_P2","FEV1_FVC_post_P2","FEV1_post_P2","finalGold_P2","FRC_Thirona_P2","FRC_TLC_ratio_Thirona_P2","FVC_post_P2","lung_density_vnb_P2","pctEmph_Thirona_P2","pctGasTrap_Thirona_P2","PEF_post_P2","Pi10_Thirona_P2","Resting_SaO2_P2","Severe_Exacerbations_P2","SGRQ_scoreTotal_P2","TLC_Thirona_P2","WallAreaPct_seg_Thirona_P2"
"M0100002761",0,0,0,0,0,0,0,0,0,0,0.243378152454712,0,0.0334404656579539,0,0,0,0,0,0,0,0,0,0,-0.00847668315924361,0,0,0,0,0
"M0100002769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100002784",0,0,0,0,0,0,0,0,0,0,0.142097920672999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100002796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100002871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100002873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107549128250119,0,0,0,0,0,-0.0753405481529517,0,0
"M0100002875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100002910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00177874307633721,0
"M0100002911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100002927",-0.000350278211489149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100002945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100002951",0,-0.119432142588175,0,0,0,0,0,0,0,0,0,0,0.0299689234071516,0,0.0625109269347653,-0.00824803413814837,0,-0.004179267351865,0.00744428216907429,0,0,0,0.194590228847758,-0.00643277114752322,0,0,-0.00051560211397131,0,0
"M0100002952",0,0,0,0,0,0,0,0,0,0,0,0,0.0036058981974435,0,0.0113853905359963,-0.0352207359145107,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100002953",0,0,0,0,0,0,0,0,0.0892523156342878,0,0,0,-0.0998570790200513,-0.0135438073364784,0,0,0,0,0,0,0,0.0377670210115551,0,0,0,0,0,0,0
"M0100003000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100003001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100003008",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000490551363299253,0,0.0287113087706412,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100003119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100003151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100003169",-0.0230931050884026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239219338009194,0,0,0,0,-0.902496614967172
"M0100003240",0,0,0,0,0,0,0,0,0,0,-0.20011881125868,0,0,0,0,0,0,0.000828583976181095,0,0,0.0546547183141501,0,0,0,0,0,0,0,0
"M0100003258",0,0,0,0,0,0,0,0,-0.0249760939484914,0,0,0,0,0,0,-0.149129391830076,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100003271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252019243537195,0,0,0.000530114175434945,0
"M0100003397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100003415",0,0,0,0,0,0,0,0,0,17.3190835968202,0.015875615368787,0,0,0,0,0,0.00459095099879503,0,0.0487921458899489,0,0,0,0,0,0,0,0,0.0223077914931521,0
"M0100003434",0,0,0,0,0,0,0,0,0,-11.1231074291271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100003470",0,0,0,0,0,0,0,0,0,-8.61152306111501,0,0,-0.00267827837848286,0,0,0,0,0,0,0,0,0,-0.0404923449314658,0,0,0,0,0,0
"M0100003674",0,0,0,0,0,0,0,0,0,0,-0.281989629095403,0,-0.0548667168872571,-0.017671929751429,-0.111876549329879,0.120314124827367,0,0,-0.0703351040779131,0,0,0,-0.12001964602857,0,0,0,0,0,0
"M0100003686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00734590480353499,0
"M0100003695",0,0.126920866040138,0,0,0,0,0,0,0,-14.6015323192087,0,0,0,0,-0.0469820766504226,0.0932007070077045,0,0,-0.00756397964889464,0,0,0,-0.057826597086693,0.0240945210261303,0,0,0,0,0.175027951857753
"M0100003901",0,0,0,0,0,0,0,0,0,10.4048756935571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00306426813518725,0
"M0100003926",0,0,0,0,0,0,0,0,0,-11.6960377859346,0,0,0,0,-0.0114358362099114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100004046",0,-0.213130414045461,0,0,0,0,0,0,-0.368823737398254,122.684912471286,3.6673047639039,0,0.498560684736432,0.014006038040222,0.466640151528479,-0.196924929350298,0,-0.0426536936351454,0.544874998471692,0,0,-0.0343203756532558,1.58382267834153,-0.0782064200827075,0,0,-0.0315113899362986,0.0764533389805868,-1.1773900936847
"M0100004054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56078716749536,0.361355621018205,0.11688667593693,0,0,0,0,0,0,0
"M0100004083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160858285294502,0,0,0,0
"M0100004089",-0.000918542987918407,0,0,0,0,0,0,0,-0.037034873009208,0,0,0,0.0267180594539389,0,0,-0.0490143716231926,0,0,0,0,0,0,0.0943876074410294,0,0,0,0,0,-0.432673822404021
"M0100004110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100004111",-0.00804259795842613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00439790049755154,0,0,0,0,-0.270561137789916
"M0100004112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100004182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000475563803866952,0,0,0,0,0
"M0100004208",0,0,0,0,0,0,0,0,0.0697661650591767,0,0,0,-0.00182672595542876,-0.0064469431326623,-0.00160419411553241,0.121179988924432,0.000108391745908978,0,0,0,0,0,0,0.00257898471164313,0,0,0,0,0
"M0100004227",0,0,0,0,0,0,0,0,0,0,0.747463147611325,0,0,0,0,0,0,-0.00785919074157859,0,0,0,0,0.00152251796797251,0,0,0,0,0,0
"M0100004243",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00614253621560664,0,0,-0.0161161784798095,0,0,0,0,0,0,-0.0211367804137468,0,0,0,0,0
"M0100004284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100004295",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260469309982372,0.000414255636007331,-0.00227184459661726,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100004299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100004318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100004322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059547208155883,0,0,0,0.00030532052521258,0,0,0,0,0,0,0,0,0,0
"M0100004326",0,0,0,0,0,0,0,0,-0.0420138679605322,0,0,0,0,0,0,-0.014812623721021,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100004328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100004329",0,0,0,0,0,0,0,0,0,-83.9047623703279,0,0,0,0,-0.23071446731437,0,0,0,-0.501161662181164,0,0,0,0,0,0,0,0,-0.0121887600441494,0
"M0100004499",0,0,0,0,0,0,0,0,0,0,-0.343202454141186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200474931154003,0
"M0100004509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265105411696909,-0.0143670149353649,0.000933149539042189,0,0.0463149487673657,0,0,0,0.00896255978078557,0,0,0,0,0.0060133890817843,0
"M0100004523",0,0,0,0,0,0,0,0,-0.100360873033935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100004541",0.0273290886723823,0,0,0,0,0,0,0,0,0,-0.973860494965671,0,0,0,-0.00219853827487368,0,0,0,0,0,0,0,-0.264627296708042,0.036611175094669,-0.0554220918019231,0,0,0,1.65334284101692
"M0100004542",0,0,0,0,0,0,0,0,0,-141.299289975571,-0.763912661162936,0,-0.0728202031690834,0,-0.0726301657878765,0.0033099748681821,0,0.0168975264420848,-0.094744900640873,1.14568026421799,-0.110345577506951,0,-0.0988635766241018,0.0266331953603595,0,0,0.00152023224482346,-0.0211893929281404,0.794825553326855
"M0100004552",0,-0.0622734987140979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132813643375635,0,0,0,0,0,0
"M0100004561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000332753745795493,0,0,0,0,0,0,0,0,0,0,0,-0.00629545276385001,0
"M0100004575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100004634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286991225110424,0.0524454413925707,0,0,-0.0165634594098308,0,0,0,-0.167481469212118,0,-0.0559630386534683,0,0,0,0
"M0100004635",0,0,0,0,0,0,0,0,0,0,-0.921777775962981,0,0,0,-0.051574649692427,0,0,0,-0.0298111927851123,0,0,0,-0.248481373347741,0,0,0,0,-0.0200106866458942,0
"M0100005350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100005351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100005352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315178602497554,0
"M0100005353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464734216302745,0,0,0,0,-0.363963622724898
"M0100005371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100005372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100005373",0,0,0,0,0,0,0,0,-0.235574055607986,0,0.0885550628617762,0,0,0.031506445572461,0.0290519446126741,-0.222147279655076,-0.00725410821205526,0,0,4.92211330473498,-0.475552817899471,-0.261894517998851,0,0,0,0,0,0,0
"M0100005376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00787352238679797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100005384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100005389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100005391",0,0,0,0,0,0,0,0,0,0,-0.137219519612264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00167284420531337,0
"M0100005402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100005403",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00251493960107554,0,0.00654066831092179,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100005418",0.0160315531020817,0,0,0,0,0,0,0,0,0,0.0121666680953111,0,0,-0.00172628317901148,0.00502634189391927,0.0443412209619339,0.0777324735711997,0.00730870746097304,0.110742409383866,0,0.0398633872404942,0.0522974752325232,0,0,0,0,0,0.0550386214894193,0
"M0100005466",0,0,0,0,0,0,0,0,0,-46.6808811043787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100005714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100005716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100005717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00451209545127162,0,0,0,0,0.00706599654191786,0,0,0,0,0
"M0100005850",0,0,0,0,0,0,0,0,0,0,-0.229079221849127,0,0,0,0,0,0,0,0,0,0,0,-0.0364401184133951,0,0,0,0,0,0
"M0100005864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100005946",0,0,0,0,0,0,0,0,0,0,0.0655379956052386,0,0,0,0,0.00252457827441533,0.000405018570453319,0,0,0,0,0,0,0,-0.294400009053011,0,0,0,0
"M0100005977",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000491123081278496,0,0,0,0,0,0,0,0,-0.0345393273515244,0,0,0,0,0,0
"M0100005985",-0.00794214660280798,0,0,0,0,0,0,0,-0.71748007908319,0,0,0,0,0.0561332698902607,0,-0.314381468646703,-0.169456044642481,-0.00947993733977032,0,0,-0.440008646249291,-0.321011625786361,0,0,0,0,0,-0.0424760231635645,0
"M0100005986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100005996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100005998",0,0,0,0,0,0,0,0,0.0144471952226655,0,0,0,0,-0.00648895394553601,-0.0231660345969949,0.036983431977634,0,0,0,-1.00762776878132,0,0,0,0,0,0,0,0,0
"M0100006005",0.0133293000206774,0,0,0,0,0,0,0,0.0533584119219265,0,0.496737045604465,0,0,0,0.0742092533638763,0,0.046386402048391,0,0.167351395135877,-3.92813102321525,0.18665857621397,0.0196211480508926,0.271559572649537,-0.00333574777564258,-0.00043377860216106,0,0,0.0633683344247154,0
"M0100006051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102408492402604,0.0462852786344143,0,0,0,0,0,0,0
"M0100006065",0,0,0,0,0,0,0,0,0,0,-0.102462659097094,0,0,0,0,0,0,0,-0.0112460191265835,0,0,0,0,0,0,0,0,0,0
"M0100006082",0,0,0,0,0,0,0,0,0,0,-0.0632109618326778,0,0,0,0,0,0,0,0,-0.933961543519415,0.00247605528263244,0.0338642376780745,0,0,0,0,0,0,0
"M0100006092",0,0,0,0,0,0,0,0,-0.0107499517667799,0,0,0,0,0,0,0,0,0,0,0,-0.0267174233439665,0,0,0,0,0,0,-0.00526563003749776,0
"M0100006098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006108",0,0,0,0,0,0,0,0,0,0,-0.103233135045208,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00019074383039238,0,0,0,0
"M0100006115",0,0,0,0,0,0,0,0,0,0,-0.778633525454098,0,0,0,0,0,0,0,-0.0993648086924702,0,0,0,0,0,0,0,0,0,0
"M0100006116",-0.00410275309878162,0,0,0,0,0,0,0,-0.016634974242448,0,0,0,0,0,0,-0.024030647320894,-0.0193746200390856,0,-0.0090311754180317,0.148516050947562,-0.0289246420277557,-0.00764872285311329,0,0,0,0,0,-0.0132393248941372,0
"M0100006125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772992533733095,0
"M0100006129",0.0114713580744157,0,0,0,0,0,0,0,0,-64.5975380003283,0,0,0,0,0,0,0,3.24246218852697e-05,0,0,0,0,0,0.0185388538906351,0,0,0,-0.0038016834316894,0.717430630849272
"M0100006171",0,0,0,0,0,0,0,0,0,0,0.0589065711468472,0,0,0,0,0,0,-0.001791217739649,0,0,0,0,0,-0.00214204038108649,0,0,0,0,-0.0985000207879971
"M0100006184",0,0,0,0,0,0,0,0,-0.0947358891985862,0,0,0,0.0245400325792671,0.00482442737746434,0,-0.0125697609143906,-0.00405393832096568,-6.02477278546359e-05,0,0,0,0,0,-0.00914933741546117,0,0,0,0,-0.0595768925239543
"M0100006190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114203821034339,-0.00218766017339852,0,0,0,-0.0103594321990358,0.0382327922930431,-0.0057577771402357,0,0,0,-0.00092296130012459,-0.269144399553731
"M0100006191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809293044959619,0,0,0,0
"M0100006260",0,0,0,0,0,0,0,0,-0.0188925449610668,0,0,0,0,0.0127070856092025,0,-0.00284642870821044,-0.0178843389810567,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006271",-0.0058808117652867,0,0,0,0,0,0,0,-0.0672438270852729,0,0,0,0.00027777138517948,0.00353171174230467,0.000346790731502341,-0.0232524593880317,0,-0.00194255176923347,0,0,0,0,0.0207524395518028,-0.00791277918080645,0,0,-0.014568586876077,0,-0.268494605676588
"M0100006282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114391249897102,0,0,0,0,0,0
"M0100006290",0,-0.0499641635954911,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318216533450604,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421520239810263,0,0,7.5089696713309,-0.251471090762029,0,0,0,0,0,0,0,0
"M0100006293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006294",0,0,0,0,0,0,0,0,0,0,0,0,0,5.68224890128302e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006370",0,-0.155690812014876,0,0,0,0,0,0,-0.137006197749468,36.1650771339333,1.16957762609394,0,0.0678610574820204,0.0506300723204247,0.33279328867314,-0.505549264395824,0,-0.0139361612091248,0.226475571426638,9.28866839629744,-0.583065760121209,-0.203249519569259,0.399494908532822,-0.0652967084922595,0.603277036394582,0,-0.0290280192523604,0.0219050312436836,-0.932605926444842
"M0100006374",0,0,0,0,0,0,0,0,0,1.80344520476015,0,0,0.00578455057598418,0,0.00280935357800921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006379",0.0461461363485464,0,0,0,0,0,0,0,0,-86.4926721573282,-0.140317639513786,0,-0.0905759871071359,0,-0.14233099003507,0,0,0,0,0,0,0,-0.75490028898462,0.0949305518898013,0,0,0,0,4.28436435011218
"M0100006430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006438",0,0,0,0,0,0,0,0,0.0198714962622286,0,0,0,0,-0.014285058125081,0,0.065270712921956,0.0292613749198969,0,0,0,0.06682934827541,0.0461278027105676,0,0,0,0,0,0.00465546566965771,0
"M0100006614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129362147748312,-0.00248710855112856,0,0.0146535881633012,0,0.045524150965046
"M0100006620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148694167660425,0,0,0,-0.01581266193677,0,0,0,-0.0488263260752356,0,0,0,0,0,0
"M0100006651",0,0,0,0,0,0,0,0,0,0,-0.211870526888225,0,-0.0164273313750653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100006726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100008903",0,-0.0801436251230973,0,0,0,0,0,0,0,65.5065368029954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272780846800666,0,0
"M0100008904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100008914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100008915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100008916",0,0,0,0,0,0,0,0,0,0,-1.14083502032835,0,0,0,-0.0613392222448404,0,0,0,-0.09499185922892,0,0,0,-0.00207113072397392,0,0,0,0,0,0
"M0100008919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00257204234053675,0.0522712649192818,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100008920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100008921",0,0,0,0,0,0,0,0,0,0,0.546305621620825,0,0,0,0.201498433499981,0,0,0,0.393952228150686,0,0,0,0,0,0,0,0,6.32715020315764e-05,0
"M0100008928",0,0,0,0,0,0,0,0,0.0266487664989843,0,0,0,0,-0.0105976812525487,0,0.0182357584329446,0,0,0,0,0,0,0,0,-0.307362879116779,0,0,0,0
"M0100008930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100008934",-0.00970200667800064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100008954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100008955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100008956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100008957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18298333740448,0,0,0,0
"M0100008976",0,0,0,0,0,0,0,0,0,0,0,0,0.0620653514241985,0.0220604491256878,0.0600631901404152,0,0,-0.00539611989481602,0,0,-0.0977407460642696,-0.119714493133895,0,0,0,0,0,0,0
"M0100008977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00512457038278293,0,0,0.210487234582079,0,0,0,0,0,0,0,0,0
"M0100008980",-0.0317950900193149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375611056144332,0,0,0,0,0,0,0,0,0,0,0
"M0100008984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100008989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100008990",0,0,0,0,0,0,0,0,0,0,-0.229427307029832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100008991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106771927407226,0,0,0,-0.0232762591705928,0,0,0,0,-0.0187701195854945,0
"M0100008992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0777076645001268,0,0,1.04732280115467,-0.0359282674821911,0,0,0,0,0,0,-0.0226919344232679,0
"M0100008993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022814652934414,0,0,0,0,0,0,0,0,-0.000306638109300677,0
"M0100008994",-0.000690941327833524,0,0,0,0,0,0,0,-0.334062354894448,0,0,0,0.10455240772309,0.0288385695367495,0.0801368423669413,-0.396239596722076,0,0,0,0,0,0,0,0,0.631261975038662,0,0,0,0
"M0100008998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100008999",0,0,0,0,0,0,0,0,0,0,-0.580643651186614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009000",0,0,0,0,0,0,0,-0.0241271367766317,0,0,0,0,0,0,0,0,0,0.0105122594002034,-0.177474981028392,0,0,0,0,0,0,0,0,-0.0285538598827916,0
"M0100009002",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121768379819119,0,-0.103901584462536,-0.023644300204722,0,0,0,0,0,0,0,0.0506380953445176,0,0,-0.043446256773534,0
"M0100009005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321146352071688,0,0,0,0,0.055279821161629,0,0,0,0,0
