"","AWT_seg_Thirona_P2","BODE_P2","Change_P2_P3_distwalked","Change_P2_P3_FEV1_ml","Change_P2_P3_FEV1_ml_yr","Change_P2_P3_FEV1pp","Change_P2_P3_lung_density_vnb","Chronic_Bronchitis_P2","copd_P2","distwalked_P2","DLco_raw_P2","Exacerbation_Frequency_P2","FEF2575_post_P2","FEV1_FVC_post_P2","FEV1_post_P2","finalGold_P2","FRC_Thirona_P2","FRC_TLC_ratio_Thirona_P2","FVC_post_P2","lung_density_vnb_P2","pctEmph_Thirona_P2","pctGasTrap_Thirona_P2","PEF_post_P2","Pi10_Thirona_P2","Resting_SaO2_P2","Severe_Exacerbations_P2","SGRQ_scoreTotal_P2","TLC_Thirona_P2","WallAreaPct_seg_Thirona_P2"
"2619_72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2620_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118293852273205,0.00792694102119564,0,0,0,0,0,0,0,0,0,0,0
"2622_18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2625_53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2631_50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2632_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2633_52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08879737559024,0,0,0,0,0,0,0,0,0
"2634_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2635_61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2636_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2637_77",0,0.0211067152486762,0,0,0,0,0,0,0,0,-0.376837070003542,0,-0.0543725451537203,-0.0136817536994068,-0.0985993189648442,0.189318435945913,0,0.00384400702829438,-0.0810210946287742,0,0,0,-0.34409217175379,0.0175316736682439,-0.130889323498777,0,0.10147446330337,0,0.0739305357558688
"2640_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2642_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2643_57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2644_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2645_54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2647_66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2649_77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2652_15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2654_19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2658_27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2665_26",0,0,0,0,0,0,0,0,-0.0716904638199605,0,0.305659508793554,0,0.00424012344553644,0.0173791427508391,0.0723740821493269,-0.159045965291313,0,0,0,1.4268514118751,-0.120905079499598,0,0.159456526544513,0,0,0,0,0,0
"2666_53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2668_70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2677_1",-0.0209117458452623,0,0,0,0,0,0,0,0,138.34804380803,0.302735595428236,0,0,0,0.0860019497764744,0,0,-0.0166273867343061,0.12673865653249,0,0,-0.0524677671940479,0,0,0,0,0,0,-1.62305573914769
"2681_23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2682_68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2683_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2687_2",0,0,0,0,0,0,0,0,0,0,-1.6232015477449,0,0,-0.0108650110304064,-0.0053577237144145,0.0518990488538705,0,0,0,-1.88520024127162,0.103489973808281,0,0,0,0,0,0,0,0
"2692_74",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046569245768651,0,0,0,0,0,2.28271177049207,-0.0207304711119929,0,0,0,0,0,0,-0.00091995373326184,0
"2693_20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2695_25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2696_87",0.0212519552294672,0,0,0,0,0,0,0,0,0,0,0,0,-0.00236901063205734,0,0.0554323942072559,0.0167056559844395,0,0,0,0,0,0,0,0,0,0,0,0
"2697_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2700_56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2704_74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2705_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00331227579084139,0
"2706_69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2708_54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2714_78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2719_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2723_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2728_62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2730_58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2731_29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2732_58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2734_49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2737_22",0,0,0,0,0,0,0,0,0.0256731400699449,0,0,0,-0.0305509570396103,0,0,0,0,0,0,0,0,0,0,0.00695244846571404,0,0,0,0,0
"2741_22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2742_68",0,0,0,0,0,0,0,0,0,0,0.203688229838113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2743_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2744_57",0,0,0,0,0,0,0,0,0,0,0,0,0.00265154344097112,0.0010011683148547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2747_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2750_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2752_62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00476794497892401,0,0,0,0,0,0,0,0,0,0,0
"2753_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2754_50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2760_2",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00265973019383516,-0.0692231229474673,0.0387158692170198,0,0,0,0,0,0,0,0,0,0,0,0,0
"2761_49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2763_66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2765_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117107087860594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2770_51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2771_35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251476250739062,0,0,0,0,0,0,0,0,0
"2773_50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316041331883691,0,0,0,0.0404412432651464,0,0,0,0,0,0,0,0,0,0
"2774_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2778_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2780_35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2781_63",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000214753859672458,0,0.0128076737272554,0,0,0,-0.613497111107419,0.0862094530513093,0.00409571495487051,0,0,0,0,0,0,0
"2783_18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2788_55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2789_26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2790_54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2794_60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2796_62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2797_56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2805_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2806_49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00941108586950763,0,0,0,0,0
"2809_25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2811_27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2813_11",0,0,0,0,0,0,0,0,0,0,0.165555568106888,0,0,0,0.041120795463065,0,0,-0.00434079321859923,0,0,0,0,0,0,0,0,0,0,0
"2816_50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2819_23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712539904709494,0,0,0,0.108711939443286,0,0,0,0.348599951432728,0,0,0,0,0,0
"2823_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2826_53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2827_23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2828_82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2829_19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2831_29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2833_20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2834_54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2835_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2836_68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23640145401028,0,0,0,0
"2837_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161762012355857,0,0,0,0,0
"2838_53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2839_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2843_13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2844_53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2846_24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2849_49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2851_63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2853_68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00825533122457989,0,0,0,0,0,0,0,0
"2855_49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2859_69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2860_19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2864_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2870_29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2871_73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2875_15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2876_74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2877_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2878_66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2879_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2888_49",0,0.158747713943716,0,0,0,0,0,0,0.426357197774355,0,0,0,-0.12242748154036,-0.0399868129254548,-0.200623991907793,0.195598917056705,0.00789834476059822,0.0263863908876929,-0.0463357256631718,0,0,0,-0.41814959784354,0,-0.0911054669009151,0,0,0,0
"2889_37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2890_59",0,0,0,0,0,0,0,0,0,0,-0.775176046652677,0,-0.0298866830156381,0,-0.0354245251189767,0,0,0,-0.0234234228110927,-0.15118991859001,0.0481202640299433,0.0074708758800458,-0.112425115619301,0,0,0,0,0,0
"2900_53",0,0,0,0,0,0,0,0,0,-52.0410260761171,0,0,0,0,0,0,0,0,-0.0359006505379534,0,0,0,0,0,0,0,0,-0.00345516868072546,0
"2906_55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2911_27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2913_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783282114189918,0,0,0,0,0,0
"2925_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2939_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2942_50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499316279907064,0,0,0,0,0,0,0,0.0274989181629917,0,0,0,0,0,0
"2943_5",0,0,0,0,0,0,0,0,-0.0702488873676467,0,0,0,0,0.0118837556352963,0,-0.00661368714876193,0,0,0,0,0,0,0,0,0,0,0,0,0
"2944_66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2946_52",0.0118761039003703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313374761857489,0,0,0,0,0.521738896096634
"2948_58",0,0,0,0,0,0,0,0,-0.157158284595134,0,0,0,0,0,0,0,-0.00655532014258282,0,0,0,0,0,0,0,0,0,0,0,0
"2949_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2950_57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2952_75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2953_31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0013323884985757,0,0,0,-0.0245889240114913,0,0,0,0,0,0,-0.00177623355523486,0
"2960_66",0,0,0,0,0,0,0,0,0,0,0.19789975590409,0,0,0.016352426274436,0,-0.0691499710708492,0,0,0,0.00896458310069326,0,0,0,0,0,0,0,0,0
"2961_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2962_50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2966_65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2967_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2968_61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2970_60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2972_57",0,0,0,0,0,0,0,0,0,0,0.265820566528425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2973_15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2974_61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69773385784901,-0.219931012513761,0,0,0,0,0,0,0,0
"2975_19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2976_58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2977_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2979_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00634932257350262,0,0,0,0,0,0
"2982_82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0448411314407793,0,0,0.00249331955800321,-0.0542816355102189,0,0,0,0,0,0,0,0,0,0
"2985_35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2987_37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2991_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2992_59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2993_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2994_71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2997_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2998_53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2999_6",0,0,0,0,0,0,0,0,0,0,-3.18189483767981,0,0,0,-0.140566046770648,0,0,0,-0.042510543749743,0,0,0,-0.11560111013042,0,0,0,0,0,0
"3000_66",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000819194883573301,0,0,0.00427296293604459,0,0,0,0,0,0,0,0,0,0,0,0
"3003_29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888862699109094,0,0.00670434043001268,0,0,0,0,0,0,0,0,0,0,0
"3004_67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3005_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3007_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352769912827323,-0.0142917874211568,0,0,0,0,0,0,0,0
"3009_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3010_53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3022_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3024_18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031803379673117,0,0,0,0,0,0,0,0,0,0,0,0
"3025_50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3026_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3028_36",0,0,0,0,0,0,0,0,0,0,0.168477110408299,0,0,0,0.0488661643556621,0,0,0,0.058085267026097,0,0,0,0,0,0,0,0,0.00894533838495027,0
"3029_52",0,0,0,0,0,0,0,0,0,6.03753775652056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3030_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3032_11",-0.0253230434643817,0,0,0,0,0,0,0,0,0,-0.554952391760727,0,-0.0306033097001789,0,-0.0662601627461187,0,-0.0153769276124667,0,-0.122848722038754,0,0,0,-0.212714084517112,0,0,0,0,-0.0273094978447586,0
"3033_57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3034_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3035_80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3037_62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3038_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3040_59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172842532923341,0,0,0,0,0,0,0,0,0,0
"3041_55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27237903255139,0,-0.0032722622204879,0,0,0,0,0,0,0
"3042_7",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00907011724185187,0,0.0219171062380714,0.0215658618443376,0,0,-1.54491129491661,0,0,0,0,0,0,0,0.0272336632243786,0
"3043_49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3044_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719570768453861,0,0,0,0,0.00196965666274596,0,0
"3045_72",0,0,0,0,0,0,0,0,0,0,-0.49135376125077,0,-0.0843314293588308,0,-0.112283376797927,0,0,0,-0.138826875254396,0,0,0,-0.102275861937918,0,0,0,0,0,0
"3046_31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3049_61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3050_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3052_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3054_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671843865017711,0.00156373269092812,0,0,0,0.0134075140273056,0,0,0,0,0,0,0
"3055_54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3057_55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3059_50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3060_43",0.00473671388794623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159961855019035,0,0,0,0,0,0,0,0,0,0,0,0
"3065_65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3066_12",0,0,0,0,0,0,0,0,-0.192956482788955,0,0,0,0,0.0254812426830827,0,-0.137558454376486,-0.010340804022721,0,0,0,-0.165725176953022,0,0,0,0,0,0,-0.0326259410605969,0
"3067_67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3069_52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
